Timestamp,X,Y,Z,timestamp
13-Sep-2023 11:56:33.236,0.339195,0.293839,9.88709,0
13-Sep-2023 11:56:33.246,0.292941,0.246687,9.837692,0.0100000000020373
13-Sep-2023 11:56:33.256,0.278122,0.218246,9.942774,0.0200000000040745
13-Sep-2023 11:56:33.266,0.24025,0.241149,10.003697,0.0300000000061118
13-Sep-2023 11:56:33.276,0.200882,0.263302,10.008936,0.0400000000008731
13-Sep-2023 11:56:33.286,0.221539,0.315694,9.97361,0.0500000000029104
13-Sep-2023 11:56:33.296,0.279918,0.316592,9.990974,0.0600000000049477
13-Sep-2023 11:56:33.306,0.331411,0.277224,10.003548,0.069999999999709
13-Sep-2023 11:56:33.316,0.367037,0.265398,10.015074,0.0800000000017462
13-Sep-2023 11:56:33.326,0.405656,0.244891,9.892928,0.0900000000037835
13-Sep-2023 11:56:33.336,0.430505,0.228126,9.658515,0.100000000005821
13-Sep-2023 11:56:33.346,0.471669,0.227677,9.556876,0.110000000000582
13-Sep-2023 11:56:33.356,0.516426,0.229922,9.578881,0.120000000002619
13-Sep-2023 11:56:33.366,0.530048,0.202978,9.589958,0.130000000004657
13-Sep-2023 11:56:33.376,0.554597,0.206121,9.654623,0.139999999999418
13-Sep-2023 11:56:33.386,0.565374,0.174986,9.744885,0.150000000001455
13-Sep-2023 11:56:33.396,0.489482,0.158071,9.712253,0.160000000003492
13-Sep-2023 11:56:33.406,0.301473,0.147443,9.6419,0.17000000000553
13-Sep-2023 11:56:33.416,0.179926,0.136366,9.772428,0.180000000000291
13-Sep-2023 11:56:33.426,0.221988,0.144749,9.876462,0.190000000002328
13-Sep-2023 11:56:33.436,0.256866,0.023651,9.818532,0.200000000004366
13-Sep-2023 11:56:33.446,0.345482,0.026196,9.639205,0.210000000006403
13-Sep-2023 11:56:33.456,0.431553,0.071252,9.584718,0.220000000001164
13-Sep-2023 11:56:33.466,0.36524,0.055684,9.554332,0.230000000003201
13-Sep-2023 11:56:33.476,0.314945,0.048948,9.495354,0.240000000005239
13-Sep-2023 11:56:33.486,0.686323,0.133522,9.577982,0.25
13-Sep-2023 11:56:33.496,0.516276,0.044308,9.481284,0.260000000002037
13-Sep-2023 11:56:33.506,0.20687,0.113015,9.235345,0.270000000004075
13-Sep-2023 11:56:33.516,0.445474,-0.006886,9.275611,0.280000000006112
13-Sep-2023 11:56:33.526,0.551004,0.015867,9.438622,0.290000000000873
13-Sep-2023 11:56:33.536,0.566422,0.030237,9.660311,0.30000000000291
13-Sep-2023 11:56:33.546,0.574805,0.142354,9.850715,0.310000000004948
13-Sep-2023 11:56:33.556,0.641566,0.151784,9.879156,0.319999999999709
13-Sep-2023 11:56:33.566,0.455203,0.255219,9.956695,0.330000000001746
13-Sep-2023 11:56:33.576,0.575254,0.416434,10.123748,0.340000000003783
13-Sep-2023 11:56:33.587,0.70683,0.182321,9.279204,0.351000000002387
13-Sep-2023 11:56:33.597,0.53364,0.097747,9.091494,0.361000000004424
13-Sep-2023 11:56:33.607,0.29818,0.059277,9.227561,0.371000000006461
13-Sep-2023 11:56:33.617,0.150437,-0.026196,9.460327,0.381000000001222
13-Sep-2023 11:56:33.627,0.124691,0.112716,9.685609,0.39100000000326
13-Sep-2023 11:56:33.637,0.240699,0.291145,9.787547,0.401000000005297
13-Sep-2023 11:56:33.647,0.328567,0.141156,9.704769,0.411000000000058
13-Sep-2023 11:56:33.657,0.338596,0.125439,9.558074,0.421000000002095
13-Sep-2023 11:56:33.667,0.505648,0.188308,9.573192,0.431000000004133
13-Sep-2023 11:56:33.677,0.627345,0.282762,9.651779,0.44100000000617
13-Sep-2023 11:56:33.687,0.715961,0.393232,9.678124,0.451000000000931
13-Sep-2023 11:56:33.697,0.671354,0.449515,9.703422,0.461000000002969
13-Sep-2023 11:56:33.707,0.557441,0.387993,9.670789,0.471000000005006
13-Sep-2023 11:56:33.717,0.350721,0.252675,9.740694,0.480999999999767
13-Sep-2023 11:56:33.727,0.036823,0.035925,9.942025,0.491000000001804
13-Sep-2023 11:56:33.737,0.056732,-0.051643,10.136321,0.501000000003842
13-Sep-2023 11:56:33.747,0.305964,0.106429,10.139764,0.511000000005879
13-Sep-2023 11:56:33.757,0.398471,0.349373,9.895772,0.52100000000064
13-Sep-2023 11:56:33.767,0.39443,0.448767,9.628278,0.531000000002678
13-Sep-2023 11:56:33.777,0.594713,0.345182,9.504036,0.541000000004715
13-Sep-2023 11:56:33.787,0.706082,0.383053,9.503138,0.550999999999476
13-Sep-2023 11:56:33.797,0.714015,0.359253,9.485475,0.561000000001513
13-Sep-2023 11:56:33.807,0.632734,0.348326,9.603879,0.571000000003551
13-Sep-2023 11:56:33.817,0.573158,0.285157,9.669742,0.581000000005588
13-Sep-2023 11:56:33.827,0.849633,0.11047,9.664203,0.591000000000349
13-Sep-2023 11:56:33.837,0.720302,0.257315,9.885742,0.601000000002387
13-Sep-2023 11:56:33.847,0.563428,0.358804,9.882898,0.611000000004424
13-Sep-2023 11:56:33.857,0.510139,0.489183,9.845327,0.621000000006461
