Timestamp,X,Y,Z,timestamp
13-Sep-2023 11:00:11.707,-1.665137,4.996011,8.508307,0
13-Sep-2023 11:00:11.717,-1.541345,5.054539,8.161328,0.00999999999476131
13-Sep-2023 11:00:11.727,-1.468895,5.031487,8.049511,0.0199999999967986
13-Sep-2023 11:00:11.737,-1.472638,5.032086,8.086783,0.0299999999988358
13-Sep-2023 11:00:11.747,-1.446891,5.024003,8.197104,0.0400000000008731
13-Sep-2023 11:00:11.758,-1.405278,5.033283,8.26177,0.0509999999994761
13-Sep-2023 11:00:11.768,-1.381028,5.028044,8.309221,0.0609999999942374
13-Sep-2023 11:00:11.778,-1.349144,4.996759,8.326884,0.0709999999962747
13-Sep-2023 11:00:11.788,-1.31277,4.941973,8.248597,0.080999999998312
13-Sep-2023 11:00:11.798,-1.36097,4.985832,8.113578,0.0910000000003492
13-Sep-2023 11:00:11.808,-1.349743,4.978946,7.93934,0.100999999995111
13-Sep-2023 11:00:11.818,-1.340612,4.936584,7.758815,0.110999999997148
13-Sep-2023 11:00:11.828,-1.36082,4.981042,7.626341,0.120999999999185
13-Sep-2023 11:00:11.838,-1.374741,4.993167,7.555538,0.131000000001222
13-Sep-2023 11:00:11.848,-1.349893,4.916975,7.537576,0.140999999995984
13-Sep-2023 11:00:11.858,-1.306333,4.772825,7.543264,0.150999999998021
13-Sep-2023 11:00:11.868,-1.225052,4.771178,7.469767,0.161000000000058
13-Sep-2023 11:00:11.878,-1.275348,4.869075,7.274722,0.17099999999482
13-Sep-2023 11:00:11.888,-1.088536,4.680018,7.412436,0.180999999996857
13-Sep-2023 11:00:11.898,-0.944236,4.328698,7.666308,0.190999999998894
13-Sep-2023 11:00:11.908,-1.07716,4.393065,8.001461,0.201000000000931
13-Sep-2023 11:00:11.918,-1.564097,4.402944,8.313712,0.210999999995693
13-Sep-2023 11:00:11.928,-1.338217,4.114644,8.407866,0.22099999999773
13-Sep-2023 11:00:11.938,-1.641636,4.003125,9.074729,0.230999999999767
13-Sep-2023 11:00:11.948,-2.529141,4.605473,9.330846,0.240999999994528
13-Sep-2023 11:00:11.958,-2.403701,4.478387,9.404194,0.250999999996566
13-Sep-2023 11:00:11.968,-1.918111,4.112698,9.453891,0.260999999998603
13-Sep-2023 11:00:11.978,-1.574875,3.87125,9.414971,0.27100000000064
13-Sep-2023 11:00:11.988,-1.466351,3.953878,9.286389,0.280999999995402
13-Sep-2023 11:00:11.998,-1.463806,4.04429,9.211395,0.290999999997439
13-Sep-2023 11:00:12.007,-1.363215,3.956273,8.914263,0.300994873046875
13-Sep-2023 11:00:12.018,-1.218466,3.985762,8.443492,0.310999999994237
13-Sep-2023 11:00:12.028,-1.255888,4.102219,8.289312,0.320999999996275
13-Sep-2023 11:00:12.038,-1.448987,4.048781,8.138725,0.330999999998312
13-Sep-2023 11:00:12.048,-1.394799,3.911067,8.420889,0.341000000000349
13-Sep-2023 11:00:12.058,-1.454675,3.618276,9.272767,0.350999999995111
13-Sep-2023 11:00:12.068,-1.60122,3.369493,9.54056,0.360999999997148
13-Sep-2023 11:00:12.078,-1.493744,2.977458,9.422905,0.370999999999185
13-Sep-2023 11:00:12.088,-1.51485,2.350412,9.213041,0.381000000001222
13-Sep-2023 11:00:12.098,-1.531166,2.145938,9.426647,0.390999999995984
13-Sep-2023 11:00:12.108,-1.510509,2.800676,10.109527,0.400999999998021
13-Sep-2023 11:00:12.118,-1.389111,4.072431,10.783276,0.411000000000058
13-Sep-2023 11:00:12.128,-1.238674,5.164111,10.701097,0.42099999999482
13-Sep-2023 11:00:12.138,-1.249003,5.942493,10.229278,0.430999999996857
13-Sep-2023 11:00:12.148,-1.507216,6.451883,9.721833,0.440999999998894
13-Sep-2023 11:00:12.158,-1.736539,6.479276,9.334289,0.451000000000931
13-Sep-2023 11:00:12.168,-1.506168,6.048921,9.194031,0.460999999995693
13-Sep-2023 11:00:12.178,-1.249003,5.378615,9.059311,0.47099999999773
13-Sep-2023 11:00:12.188,-1.366209,4.661007,8.725954,0.480999999999767
13-Sep-2023 11:00:12.198,-1.658401,4.42405,8.416548,0.490999999994528
13-Sep-2023 11:00:12.208,-1.934427,4.8568,8.258027,0.500999999996566
13-Sep-2023 11:00:12.218,-1.781146,5.590275,8.435109,0.510999999998603
13-Sep-2023 11:00:12.228,-1.58206,5.925428,8.495134,0.52100000000064
13-Sep-2023 11:00:12.238,-1.507964,5.944438,8.151898,0.530999999995402
13-Sep-2023 11:00:12.249,-1.498983,5.848189,7.793543,0.542000000001281
13-Sep-2023 11:00:12.259,-1.563199,5.559289,7.579189,0.551999999996042
13-Sep-2023 11:00:12.269,-1.528771,5.266498,7.394623,0.561999999998079
13-Sep-2023 11:00:12.279,-1.227597,5.233267,7.100784,0.572000000000116
13-Sep-2023 11:00:12.289,-1.560804,5.461243,7.371421,0.581999999994878
13-Sep-2023 11:00:12.299,-1.891317,5.947283,7.758815,0.591999999996915
13-Sep-2023 11:00:12.309,-1.762136,6.577173,8.060139,0.601999999998952
13-Sep-2023 11:00:12.319,-1.654659,6.689439,8.459658,0.61200000000099
13-Sep-2023 11:00:12.329,-1.914369,5.944588,8.331974,0.621999999995751
13-Sep-2023 11:00:12.339,-2.198478,5.074448,7.913893,0.631999999997788
13-Sep-2023 11:00:12.349,-1.703308,5.101541,8.1269,0.641999999999825
13-Sep-2023 11:00:12.359,-1.0339,5.403763,8.752299,0.651999999994587
13-Sep-2023 11:00:12.369,-1.06264,5.595664,9.122629,0.661999999996624
13-Sep-2023 11:00:12.379,-1.753903,5.498815,9.23774,0.671999999998661
13-Sep-2023 11:00:12.389,-2.347868,5.132527,9.294622,0.682000000000698
13-Sep-2023 11:00:12.399,-2.723137,4.863686,9.174721,0.69199999999546
13-Sep-2023 11:00:12.409,-3.086132,4.925657,9.176667,0.701999999997497
13-Sep-2023 11:00:12.419,-3.097958,5.224735,9.152417,0.711999999999534
13-Sep-2023 11:00:12.429,-3.026257,5.652545,8.941356,0.721999999994296
13-Sep-2023 11:00:12.439,-2.552642,5.720654,8.644823,0.731999999996333
13-Sep-2023 11:00:12.449,-1.670227,5.767057,8.220755,0.74199999999837
13-Sep-2023 11:00:12.459,-0.979563,6.207442,7.519014,0.752000000000407
13-Sep-2023 11:00:12.469,-0.86101,7.139254,6.843619,0.761999999995169
