Timestamp,X,Y,Z,timestamp
11-Sep-2023 17:09:21.383,0.053392,-0.177739,-0.063362,0
11-Sep-2023 17:09:21.393,-0.024146,-0.198612,-0.03274,0.00999999999476131
11-Sep-2023 17:09:21.403,-0.137008,-0.112817,0.010767,0.0199999999967986
11-Sep-2023 17:09:21.413,-0.21984,-0.019824,0.050702,0.0299999999988358
11-Sep-2023 17:09:21.423,-0.240825,0.012214,0.062808,0.0400000000008731
11-Sep-2023 17:09:21.433,-0.1846,0.025276,0.040936,0.0499999999956344
11-Sep-2023 17:09:21.443,-0.096938,0.024381,0.002035,0.0599999999976717
11-Sep-2023 17:09:21.453,-0.020585,-0.020345,-0.046195,0.069999999999709
11-Sep-2023 17:09:21.463,0.018254,-0.057743,-0.075456,0.0800000000017462
11-Sep-2023 17:09:21.473,0.026466,-0.065447,-0.067247,0.0899999999965075
11-Sep-2023 17:09:21.483,0.01044,-0.063695,-0.038556,0.0999999999985448
11-Sep-2023 17:09:21.493,-0.021461,-0.046903,-0.014628,0.110000000000582
11-Sep-2023 17:09:21.503,-0.047731,-0.028922,0.007097,0.119999999995343
11-Sep-2023 17:09:21.514,-0.044385,-0.006983,0.041332,0.131000000001222
11-Sep-2023 17:09:21.524,-0.025852,0.000206,0.058045,0.140999999995984
11-Sep-2023 17:09:21.534,-0.00408,0.003415,0.048982,0.150999999998021
11-Sep-2023 17:09:21.544,0.00123,0.005573,0.016226,0.161000000000058
11-Sep-2023 17:09:21.554,0.004593,0.015534,-0.009004,0.17099999999482
11-Sep-2023 17:09:21.564,0.013678,0.018363,-0.018291,0.180999999996857
11-Sep-2023 17:09:21.574,0.028589,0.007332,-0.017762,0.190999999998894
11-Sep-2023 17:09:21.584,0.035721,-0.004069,-0.021156,0.201000000000931
11-Sep-2023 17:09:21.594,0.042109,0.01316,-0.017582,0.210999999995693
11-Sep-2023 17:09:21.604,0.074466,0.035717,0.000588,0.22099999999773
11-Sep-2023 17:09:21.614,0.122252,0.06711,0.023499,0.230999999999767
11-Sep-2023 17:09:21.624,0.150372,0.101983,0.023775,0.241000000001804
11-Sep-2023 17:09:21.634,0.128891,0.126107,-0.006349,0.250999999996566
11-Sep-2023 17:09:21.644,0.063195,0.145585,-0.045901,0.260999999998603
11-Sep-2023 17:09:21.654,-0.023377,0.140393,-0.073285,0.27100000000064
11-Sep-2023 17:09:21.664,-0.110228,0.10226,-0.092161,0.280999999995402
11-Sep-2023 17:09:21.674,-0.134213,0.040421,-0.099907,0.290999999997439
11-Sep-2023 17:09:21.684,-0.093603,-0.051708,-0.101069,0.300999999999476
11-Sep-2023 17:09:21.694,-0.040496,-0.22261,-0.089838,0.311000000001513
11-Sep-2023 17:09:21.704,0.044926,-0.355979,0.014414,0.320999999996275
11-Sep-2023 17:09:21.714,0.241325,-0.415653,0.352111,0.330999999998312
11-Sep-2023 17:09:21.724,0.493486,-0.334639,0.826967,0.341000000000349
11-Sep-2023 17:09:21.734,0.651161,-0.19918,1.200024,0.350999999995111
11-Sep-2023 17:09:21.744,0.642311,0.123055,1.22824,0.360999999997148
11-Sep-2023 17:09:21.754,0.554425,0.434122,1.041506,0.370999999999185
11-Sep-2023 17:09:21.764,0.559315,0.551572,0.879843,0.381000000001222
11-Sep-2023 17:09:21.774,0.626541,0.557721,0.875246,0.390999999995984
11-Sep-2023 17:09:21.784,0.543177,0.699699,0.841705,0.400999999998021
11-Sep-2023 17:09:21.794,0.402503,0.673998,0.770121,0.411000000000058
11-Sep-2023 17:09:21.804,0.241414,0.451905,0.685021,0.42099999999482
11-Sep-2023 17:09:21.814,0.063114,0.099314,0.600294,0.430999999996857
11-Sep-2023 17:09:21.824,-0.136774,-0.170184,0.506663,0.440999999998894
11-Sep-2023 17:09:21.834,-0.315132,-0.198773,0.403582,0.451000000000931
11-Sep-2023 17:09:21.844,-0.445199,-0.087084,0.299509,0.460999999995693
11-Sep-2023 17:09:21.854,-0.517023,0.042367,0.19523,0.47099999999773
11-Sep-2023 17:09:21.864,-0.559233,0.123107,0.099318,0.480999999999767
11-Sep-2023 17:09:21.874,-0.565918,0.104219,0.023154,0.491000000001804
11-Sep-2023 17:09:21.884,-0.534317,0.019957,-0.03015,0.500999999996566
11-Sep-2023 17:09:21.894,-0.484581,-0.089864,-0.059101,0.510999999998603
11-Sep-2023 17:09:21.904,-0.424822,-0.161275,-0.055876,0.52100000000064
11-Sep-2023 17:09:21.914,-0.366935,-0.166295,-0.025865,0.530999999995402
11-Sep-2023 17:09:21.924,-0.30757,-0.117254,0.025608,0.540999999997439
11-Sep-2023 17:09:21.934,-0.246677,-0.010674,0.089964,0.550999999999476
11-Sep-2023 17:09:21.944,-0.187985,0.084743,0.171,0.561000000001513
11-Sep-2023 17:09:21.954,-0.143067,0.10837,0.258298,0.570999999996275
11-Sep-2023 17:09:21.964,-0.116448,0.0886,0.35558,0.580999999998312
11-Sep-2023 17:09:21.974,-0.093474,0.083548,0.4612,0.591000000000349
