Timestamp,X,Y,Z,timestamp
12-Sep-2023 09:33:57.238,-0.018743,-0.031065,-0.006047,0
12-Sep-2023 09:33:57.248,-0.080534,-0.05869,0.004228,0.0100000000020373
12-Sep-2023 09:33:57.258,-0.102424,-0.024884,0.007878,0.0200000000040745
12-Sep-2023 09:33:57.268,-0.090904,-0.000216,0.011815,0.0299999999988358
12-Sep-2023 09:33:57.278,-0.073612,0.021313,0.030628,0.0400000000008731
12-Sep-2023 09:33:57.288,-0.054848,0.028879,0.042528,0.0500000000029104
12-Sep-2023 09:33:57.298,-0.032297,0.019284,0.034955,0.0599999999976717
12-Sep-2023 09:33:57.308,-0.010033,0.009243,0.02309,0.0700000000069849
12-Sep-2023 09:33:57.318,-0.000773,0.01905,0.029291,0.0800000000017462
12-Sep-2023 09:33:57.328,-0.012418,0.017694,0.038021,0.0900000000037835
12-Sep-2023 09:33:57.338,-0.029302,9.1e-05,0.047067,0.100000000005821
12-Sep-2023 09:33:57.348,-0.026169,-0.011098,0.056528,0.110000000000582
12-Sep-2023 09:33:57.358,-0.018239,-0.018404,0.064908,0.120000000002619
12-Sep-2023 09:33:57.369,-0.013948,-0.023473,0.070887,0.131000000001222
12-Sep-2023 09:33:57.379,-0.01858,-0.0158,0.081057,0.14100000000326
12-Sep-2023 09:33:57.389,-0.029416,-0.005541,0.085772,0.150999999998021
12-Sep-2023 09:33:57.399,-0.052132,-0.005125,0.08981,0.161000000007334
12-Sep-2023 09:33:57.409,-0.081674,-0.007965,0.091507,0.171000000002095
12-Sep-2023 09:33:57.419,-0.103579,-0.016005,0.089094,0.181000000004133
12-Sep-2023 09:33:57.429,-0.107449,-0.028192,0.06682,0.19100000000617
12-Sep-2023 09:33:57.439,-0.100065,-0.041897,0.041348,0.201000000000931
12-Sep-2023 09:33:57.449,-0.093055,-0.063074,0.021647,0.211000000002969
12-Sep-2023 09:33:57.459,-0.13475,-0.083077,-0.031454,0.221000000005006
12-Sep-2023 09:33:57.469,-0.284495,-0.122306,-0.116143,0.230999999999767
12-Sep-2023 09:33:57.479,-0.427828,-0.151619,-0.129162,0.241000000001804
12-Sep-2023 09:33:57.489,-0.580249,-0.137812,-0.111535,0.251000000003842
12-Sep-2023 09:33:57.499,-0.724662,-0.138406,-0.08368,0.260999999998603
12-Sep-2023 09:33:57.509,-0.849686,-0.160694,-0.063769,0.27100000000064
12-Sep-2023 09:33:57.519,-0.936866,-0.184615,-0.048951,0.281000000002678
12-Sep-2023 09:33:57.529,-0.98564,-0.208158,-0.043277,0.290999999997439
12-Sep-2023 09:33:57.539,-0.996616,-0.196669,-0.044927,0.301000000006752
12-Sep-2023 09:33:57.549,-0.998569,-0.148742,-0.079554,0.311000000001513
12-Sep-2023 09:33:57.559,-0.997466,-0.0306,-0.111256,0.321000000003551
12-Sep-2023 09:33:57.569,-0.95613,0.204141,-0.07161,0.331000000005588
12-Sep-2023 09:33:57.579,-0.878074,0.348297,-0.066011,0.341000000000349
12-Sep-2023 09:33:57.589,-0.778703,0.380822,-0.080874,0.351000000002387
12-Sep-2023 09:33:57.599,-0.663206,0.47978,-0.13821,0.361000000004424
12-Sep-2023 09:33:57.609,-0.500627,0.614822,-0.238174,0.370999999999185
12-Sep-2023 09:33:57.619,-0.328402,0.59344,-0.32441,0.381000000001222
12-Sep-2023 09:33:57.629,-0.165376,0.423875,-0.379756,0.39100000000326
12-Sep-2023 09:33:57.639,-0.028466,0.222077,-0.38535,0.400999999998021
12-Sep-2023 09:33:57.649,0.072378,0.083655,-0.350924,0.411000000007334
12-Sep-2023 09:33:57.659,0.13572,0.013392,-0.283806,0.421000000002095
12-Sep-2023 09:33:57.669,0.170164,-0.029569,-0.211858,0.431000000004133
12-Sep-2023 09:33:57.679,0.191198,-0.073877,-0.137163,0.44100000000617
12-Sep-2023 09:33:57.689,0.192443,-0.118983,-0.060558,0.451000000000931
12-Sep-2023 09:33:57.699,0.191527,-0.132189,0.020611,0.461000000002969
12-Sep-2023 09:33:57.709,0.188106,-0.117073,0.095981,0.471000000005006
12-Sep-2023 09:33:57.719,0.190063,-0.081177,0.168359,0.480999999999767
12-Sep-2023 09:33:57.729,0.190153,0.009019,0.239209,0.491000000001804
12-Sep-2023 09:33:57.739,0.18185,0.229553,0.318841,0.501000000003842
12-Sep-2023 09:33:57.749,0.186689,0.297123,0.379062,0.510999999998603
12-Sep-2023 09:33:57.759,0.185595,0.329359,0.435062,0.52100000000064
12-Sep-2023 09:33:57.769,0.191205,0.372792,0.488825,0.531000000002678
12-Sep-2023 09:33:57.779,0.190406,0.459782,0.533153,0.540999999997439
12-Sep-2023 09:33:57.789,0.193537,0.540861,0.562218,0.551000000006752
12-Sep-2023 09:33:57.799,0.204114,0.579981,0.576815,0.561005126954115
12-Sep-2023 09:33:57.809,0.224831,0.569233,0.576871,0.571000000003551
12-Sep-2023 09:33:57.819,0.258529,0.496302,0.563445,0.581000000005588
12-Sep-2023 09:33:57.829,0.291539,0.416832,0.537359,0.591000000000349
12-Sep-2023 09:33:57.839,0.314776,0.415561,0.512684,0.601000000002387
12-Sep-2023 09:33:57.848,0.322211,0.4638,0.496941,0.610994873044547
12-Sep-2023 09:33:57.859,0.313626,0.52403,0.484649,0.620999999999185
12-Sep-2023 09:33:57.870,0.305602,0.569425,0.47633,0.631999999997788
12-Sep-2023 09:33:57.880,0.30974,0.531333,0.456731,0.642000000007101
12-Sep-2023 09:33:57.890,0.323583,0.417041,0.43774,0.652000000001863
12-Sep-2023 09:33:57.900,0.344829,0.255203,0.420154,0.6620000000039
12-Sep-2023 09:33:57.910,0.368753,0.117997,0.403288,0.672000000005937
12-Sep-2023 09:33:57.920,0.387799,0.053288,0.392937,0.682000000000698
12-Sep-2023 09:33:57.930,0.406743,0.026574,0.385045,0.692000000002736
12-Sep-2023 09:33:57.940,0.429795,0.01203,0.376272,0.702000000004773
12-Sep-2023 09:33:57.950,0.44953,-0.004197,0.365878,0.711999999999534
12-Sep-2023 09:33:57.960,0.471161,-0.023396,0.360493,0.722000000001572
12-Sep-2023 09:33:57.970,0.485696,-0.028311,0.357314,0.732000000003609
12-Sep-2023 09:33:57.980,0.492299,0.007982,0.362773,0.74199999999837
12-Sep-2023 09:33:57.990,0.494929,0.068814,0.381065,0.752000000007683
12-Sep-2023 09:33:58.000,0.484472,0.131577,0.413675,0.762000000002445
12-Sep-2023 09:33:58.010,0.465428,0.168858,0.462191,0.771999999997206
12-Sep-2023 09:33:58.020,0.437799,0.17889,0.520383,0.782000000006519
12-Sep-2023 09:33:58.030,0.406529,0.174627,0.581552,0.792000000001281
12-Sep-2023 09:33:58.040,0.379122,0.179768,0.636937,0.802000000003318
12-Sep-2023 09:33:58.050,0.354751,0.187319,0.681774,0.812000000005355
