Timestamp,X,Y,Z,timestamp
11-Sep-2023 13:24:46.527,0.157455,-0.286392,-0.058761,0
11-Sep-2023 13:24:46.537,0.277245,-0.260184,-0.042958,0.00999999999476131
11-Sep-2023 13:24:46.547,0.294529,-0.190637,0.006493,0.0199999999967986
11-Sep-2023 13:24:46.557,0.245783,-0.10567,0.059544,0.0299999999988358
11-Sep-2023 13:24:46.567,0.165751,-0.028281,0.085959,0.0400000000008731
11-Sep-2023 13:24:46.577,0.071144,0.010948,0.078164,0.0499999999956344
11-Sep-2023 13:24:46.587,-0.018994,0.0082,0.062862,0.0599999999976717
11-Sep-2023 13:24:46.597,-0.091241,-0.02064,0.040348,0.069999999999709
11-Sep-2023 13:24:46.607,-0.160547,-0.045635,0.010595,0.0800000000017462
11-Sep-2023 13:24:46.617,-0.209832,-0.067487,-0.016251,0.0899999999965075
11-Sep-2023 13:24:46.627,-0.220594,-0.064712,-0.031564,0.0999999999985448
11-Sep-2023 13:24:46.637,-0.183096,-0.049896,-0.040225,0.110000000000582
11-Sep-2023 13:24:46.647,-0.107424,-0.030553,-0.036751,0.119999999995343
11-Sep-2023 13:24:46.657,-0.02725,-0.055274,-0.025598,0.129999999997381
11-Sep-2023 13:24:46.667,0.031927,-0.10704,-0.010719,0.139999999999418
11-Sep-2023 13:24:46.677,0.070903,-0.176239,-0.008426,0.150000000001455
11-Sep-2023 13:24:46.687,0.076555,-0.227181,-0.014915,0.159999999996217
11-Sep-2023 13:24:46.697,0.060969,-0.229518,-0.014796,0.169999999998254
11-Sep-2023 13:24:46.707,0.050521,-0.153145,-0.012243,0.180000000000291
11-Sep-2023 13:24:46.717,0.04176,-0.061648,-0.009696,0.189999999995052
11-Sep-2023 13:24:46.727,0.038206,0.012357,-0.008351,0.19999999999709
11-Sep-2023 13:24:46.737,0.040848,0.04579,-0.011508,0.209999999999127
11-Sep-2023 13:24:46.747,0.051483,0.058056,-0.018883,0.220000000001164
11-Sep-2023 13:24:46.757,0.06285,0.065322,-0.013214,0.229999999995925
11-Sep-2023 13:24:46.767,0.069078,0.051478,-0.004268,0.239999999997963
11-Sep-2023 13:24:46.777,0.07707,0.015756,0.006106,0.25
11-Sep-2023 13:24:46.787,0.098719,-0.047528,0.01935,0.259999999994761
11-Sep-2023 13:24:46.797,0.134764,-0.099761,0.024895,0.269999999996799
11-Sep-2023 13:24:46.807,0.160969,-0.148961,0.038345,0.279999999998836
11-Sep-2023 13:24:46.817,0.171872,-0.183543,0.054425,0.290000000000873
11-Sep-2023 13:24:46.827,0.17064,-0.193634,0.066321,0.299999999995634
11-Sep-2023 13:24:46.837,0.15916,-0.183491,0.082282,0.309999999997672
11-Sep-2023 13:24:46.847,0.151757,-0.160991,0.09508,0.319999999999709
11-Sep-2023 13:24:46.857,0.154748,-0.13492,0.10185,0.330000000001746
11-Sep-2023 13:24:46.867,0.154507,-0.126684,0.104903,0.339999999996508
11-Sep-2023 13:24:46.877,0.157459,-0.140068,0.105051,0.349999999998545
11-Sep-2023 13:24:46.887,0.168617,-0.144093,0.107941,0.360000000000582
11-Sep-2023 13:24:46.897,0.174385,-0.133797,0.103137,0.369999999995343
11-Sep-2023 13:24:46.907,0.16046,-0.119481,0.094115,0.379999999997381
11-Sep-2023 13:24:46.917,0.125789,-0.120192,0.092093,0.389999999999418
11-Sep-2023 13:24:46.928,0.098498,-0.123159,0.077089,0.400999999998021
11-Sep-2023 13:24:46.938,0.086371,-0.096712,0.044321,0.411000000000058
11-Sep-2023 13:24:46.948,0.065626,-0.059628,-0.020067,0.42099999999482
11-Sep-2023 13:24:46.958,0.022988,-0.058824,-0.09936,0.430999999996857
11-Sep-2023 13:24:46.968,-0.03888,-0.079348,-0.197629,0.440999999998894
11-Sep-2023 13:24:46.978,-0.103435,-0.114764,-0.291028,0.451000000000931
11-Sep-2023 13:24:46.988,-0.194623,-0.244689,-0.330513,0.460999999995693
11-Sep-2023 13:24:46.998,-0.231595,-0.343604,-0.403527,0.47099999999773
11-Sep-2023 13:24:47.008,-0.220384,-0.457005,-0.421107,0.480999999999767
11-Sep-2023 13:24:47.018,-0.173996,-0.653755,-0.434269,0.490999999994528
11-Sep-2023 13:24:47.028,-0.070854,-0.914733,-0.399877,0.500999999996566
11-Sep-2023 13:24:47.038,0.084155,-1.077856,-0.297168,0.510999999998603
11-Sep-2023 13:24:47.048,0.243978,-1.166667,-0.171975,0.52100000000064
11-Sep-2023 13:24:47.058,0.368433,-1.124332,-0.090559,0.530999999995402
11-Sep-2023 13:24:47.068,0.435332,-0.951578,-0.046378,0.540999999997439
11-Sep-2023 13:24:47.078,0.442325,-0.734769,-0.038952,0.550999999999476
11-Sep-2023 13:24:47.088,0.415766,-0.586224,-0.053166,0.561000000001513
11-Sep-2023 13:24:47.098,0.377065,-0.502584,-0.069512,0.570999999996275
11-Sep-2023 13:24:47.108,0.307297,-0.42155,-0.020427,0.580999999998312
