subject,acc_x_minimum,acc_x_maximum,acc_x_mean,acc_x_std_dev,acc_x_skewness,acc_x_kurtosis,acc_x_dominant_freq,acc_x_dominant_amplitude,acc_y_minimum,acc_y_maximum,acc_y_mean,acc_y_std_dev,acc_y_skewness,acc_y_kurtosis,acc_y_dominant_freq,acc_y_dominant_amplitude,acc_z_minimum,acc_z_maximum,acc_z_mean,acc_z_std_dev,acc_z_skewness,acc_z_kurtosis,acc_z_dominant_freq,acc_z_dominant_amplitude,gyr_x_minimum,gyr_x_maximum,gyr_x_mean,gyr_x_std_dev,gyr_x_skewness,gyr_x_kurtosis,gyr_x_dominant_freq,gyr_x_dominant_amplitude,gyr_y_minimum,gyr_y_maximum,gyr_y_mean,gyr_y_std_dev,gyr_y_skewness,gyr_y_kurtosis,gyr_y_dominant_freq,gyr_y_dominant_amplitude,gyr_z_minimum,gyr_z_maximum,gyr_z_mean,gyr_z_std_dev,gyr_z_skewness,gyr_z_kurtosis,gyr_z_dominant_freq,gyr_z_dominant_amplitude,COP
S6,8.152646,9.282946,8.72058642161017,0.1960489125929797,0.061978156528742834,0.049998695109370495,0.0,4116.116791,-0.112267,0.235011,0.08409716737288134,0.06067349570290612,-0.14633629649901825,0.041905901683057856,0.0,39.69386299999999,-4.679868,-3.369343,-4.252851258474576,0.33105157908629534,0.9199487818739486,-0.31545651508273176,0.0,2007.3457940000003,-0.062083,0.061876,0.006615103813559321,0.025129777478495735,-0.2786386362297053,-0.4016273122932339,0.00211864406779661,5.969068371469797,-0.13769,0.19898,-0.0007192648305084728,0.0680646500276947,0.5845065886364385,-0.0342598777235299,0.00211864406779661,13.953594519724534,-0.038506,0.031535,-0.005705165254237288,0.014128268047706158,0.20225174005826715,-0.16080952817149274,0.0,2.692838000000001,0.08959259295973854
S6,8.186476,9.726923,8.8242723,0.2627322044514591,0.6931909978924882,0.491665031712162,0.0,3264.9807510000005,-0.26465,0.328267,0.0637301864864865,0.1079911467821955,-0.3343586155779267,0.14951830437004743,0.0,23.580168999999998,-4.583918,-2.839445,-4.010938413513513,0.4695467543289084,0.9488734954507004,-0.425829077931958,0.0,1484.047213,-0.099714,0.108054,-0.009504872972972972,0.04567137399437372,0.6392606240098785,-0.14315306278015738,0.008108108108108109,8.36398440861594,-0.240308,0.435622,0.003935648648648652,0.11323339513914614,1.00050320475124,2.332430306128895,0.002702702702702703,17.662603435206403,-0.060745,0.071712,0.00189814054054054,0.020574441196130708,-0.2660049850961067,1.4282263675024298,0.008108108108108109,2.515975552610272,0.10196361968222767
S7,9.078172,9.230854,9.150770522352941,0.022716713474969622,-0.05503443021924259,0.23837885472247722,0.0,3889.077472,-0.101788,0.062869,-0.023152070588235294,0.025192699151583092,-0.21731430128739743,0.22776429383847407,0.0,9.83963,-3.341052,-3.206033,-3.2631074070588233,0.025881545741480484,-0.0674533255934872,-0.39919867203936654,0.0,1386.8206480000001,-0.02011,0.014187,-0.0020597652582159624,0.005893229331145405,-0.44357156947411336,0.27440662053649545,0.0,0.8774600000000001,-0.022406,0.031756,0.00423581924882629,0.00765603446993933,-0.47735965821311105,1.1795131996333863,0.0,1.8044589999999998,-0.010677,0.010987,-0.001704769953051643,0.0037530356978460544,0.16844234832437657,0.07464860407696605,0.0,0.7262320000000001,0.06858769795276931
S7,8.909024,9.026829,8.976562640591968,0.02221418088977402,-0.2216526866319519,-0.30592029858482084,0.0,4245.914129,-0.023501,0.075892,0.019500997885835095,0.017462456975002375,0.16735651220398018,0.03156415716564975,0.0,9.223972000000002,-3.815116,-3.647315,-3.718868167019028,0.032530767988070246,-0.44837885093094726,-0.418289989157107,0.0,1759.0246429999997,-0.008879,0.010367,-0.0005394080338266384,0.003597686414131566,0.4172740572586729,0.07776063124719279,0.010570824524312896,0.42527276499259026,-0.006323,0.017756,0.004829067653276956,0.004622319088739461,0.37854483077178114,-0.20608792881714466,0.0,2.284149,-0.007302,0.004499,-0.0018374101479915433,0.001969780368484337,0.12562450441815534,-0.22897036310187602,0.0,0.8690950000000001,0.08125401072030736
S8,7.472611,9.097482,8.14908719120879,0.3497913821470386,1.0259724380730721,0.13763241189391762,0.0,3707.834672,-0.288899,0.210612,0.001035646153846153,0.08987590685289369,-0.8444184410401743,1.4184388105661627,0.006593406593406593,15.685066347059745,-5.781727,-3.696413,-5.265475125274725,0.5275369212866432,1.3774318736829403,0.8364111305443016,0.0,2395.791182,-0.14527,0.047784,-0.013805162637362638,0.03822609666765437,-1.5361367516831745,1.772131340348869,0.0,6.281349,-0.297675,0.217771,0.004214446153846163,0.11412183884508788,-0.3650416890413791,0.1977852404631517,0.002197802197802198,22.885795614976686,-0.022596,0.051294,0.0024465032967032965,0.012684547307141223,1.1895911240682149,1.9083391193306554,0.013186813186813187,1.9702451882638854,0.080614151792465
S8,7.93919,9.158555,8.427252388758783,0.29069284441768883,1.0111512996928822,-0.01647875650299957,0.0,3598.4367699999993,-0.246837,0.134271,-0.10282108196721312,0.06046951748884425,0.5432321134802612,1.366913461665237,0.0,43.904602,-5.351072,-3.515589,-4.803588526932083,0.4988316893262975,1.3655982124952422,0.5039946568711313,0.0,2051.1323009999996,-0.041773,0.066202,-0.0032505573770491803,0.020787343034300722,0.513323719545747,0.6566213625986883,0.00936768149882904,2.7731082381817944,-0.23009,0.252079,-0.004495161592505848,0.10354822110300056,0.38956224072237017,0.5992922954852768,0.00468384074941452,20.620406835991194,-0.070906,0.030195,-0.0008588243559718968,0.011953769780171427,-1.5888776459080995,8.486485177905758,0.06323185011709602,1.0347316724529807,0.08776359953325041
S9,7.280111,9.203162,8.146354274582558,0.5103375318060972,0.4201647213773352,-1.0907694444027414,0.0,4390.884954,-0.212558,0.190254,0.0074780426716141,0.0766627145862228,-0.3703655110231308,-0.0004004633020326942,0.0018552875695732839,12.398646777103055,-6.255043,-3.72201,-5.214759844155844,0.8047017178259872,0.6308257198121658,-0.9535813068737897,0.0,2810.755556,-0.044171,0.074076,0.004364955473098331,0.02397652950782597,0.713973210149163,0.04126643633074911,0.0018552875695732839,5.840692618519835,-0.181209,0.230445,-0.013555042671614092,0.10579121046205141,0.7871216912566142,-0.2841482383627252,0.0018552875695732839,31.86821296713423,-0.050715,0.038796,-0.001975842300556586,0.014499671586051094,-0.03555622513198529,0.6101179202937694,0.0018552875695732839,2.6840028561279383,0.0782061220577619
S9,7.754025,9.226513,8.280892412350598,0.4134568589591115,0.6869240729698207,-0.9847610528499642,0.0,4157.0079909999995,-0.324675,0.21136,-0.0004416274900398385,0.08971310960033854,-0.6379736383444582,0.37009249323932103,0.00199203187250996,20.303611021924166,-5.829178,-3.587739,-5.025001468127489,0.6776452175123728,0.7996401977563236,-0.7187151971308507,0.0,2522.5507369999996,-0.03729,0.071601,0.0019924043824701195,0.023150904153737703,0.7525782292566878,0.134055902669576,0.0099601593625498,4.004816974384509,-0.235704,0.279098,-0.0064241693227091706,0.10778090942763063,0.6564184486249196,0.352140999281795,0.00199203187250996,28.512679060737707,-0.036468,0.027743,-0.00544595219123506,0.01240029651606495,-0.25861357882683406,-0.0864154690757779,0.0,2.7338679999999993,0.08984460540426176
S10,6.938671,8.78089,7.741874104212861,0.46586649801852537,0.3850563933144045,-0.9230553119305451,0.0,3491.5852209999994,-0.06751,0.51448,0.2277880620842572,0.11390537382002915,-0.2705896277776333,-0.08404669709505619,0.0,102.732416,-6.669531,-4.334836,-5.81639322172949,0.6235333032013997,0.5897703526518612,-0.6806702291046558,0.0,2623.1933430000004,-0.058067,0.066797,0.0014109911308203987,0.025301671509999513,-0.06442458939948754,-0.2588565903234925,0.0066518847006651885,3.0777211083558638,-0.14884,0.273965,-0.007738906873614191,0.12308481478321351,1.036198975160997,-0.34003709210800537,0.0022172949002217295,28.571726287758153,-0.046651,0.054462,-0.006597529933481153,0.01735859387727947,0.9461550899290863,1.2282198852007333,0.0022172949002217295,3.817810537305245,0.08673071154033729
S10,7.097042,9.021739,7.84123091966759,0.509555638880842,0.5372551586047954,-0.6320670576887153,0.0,2830.684362,0.04341,0.723146,0.4069202520775623,0.14513472205515793,-0.5202854297401406,0.10654502197066495,0.0,146.898211,-6.634054,-3.704347,-5.642170094182825,0.728333591388518,0.7766281462363607,-0.2727750224947676,0.0,2036.8234039999998,-0.067568,0.080886,-0.01145071191135734,0.027934787006926146,0.9079259745678903,0.7965483436564393,0.0,4.133706999999999,-0.262418,0.300533,-0.02392483379501385,0.15747507623869694,0.6973548990808152,-0.7783267339610278,0.002770083102493075,30.960147723323466,-0.035035,0.067667,-0.0038209916897506925,0.025133354418590576,1.0501396770120839,0.07155726910150362,0.00554016620498615,3.809900885826093,0.08918536256552201
S11,7.336095,8.479866,7.733984402352941,0.1934267966691024,1.309752607226817,2.911627885791601,0.0,3286.9433709999994,-0.24025,0.327818,-0.052456915294117654,0.08308550195338885,1.9104728060297325,5.581042406216119,0.0,22.294188999999996,-6.252348,-5.016518,-5.874996985882353,0.22860716623608957,1.981825890970757,3.7483236970701066,0.0,2496.873719,-0.036838,0.166198,0.010873990588235292,0.03255575938605551,2.371964268921294,6.491711548611871,0.002352941176470588,4.911003783501978,-0.195239,0.250415,0.0018366752941176442,0.07781338183798549,0.5717078997144897,2.148030418872068,0.007058823529411764,11.105618426336363,-0.068472,0.035352,-0.006344651764705883,0.01309058706328578,-0.9530751719965708,3.6659975859128737,0.0,2.6964770000000007,0.06760379593316523
S11,7.485184,8.972641,7.872751132467532,0.29689696262110205,1.8629403504669295,3.1680875221464317,0.0,3031.009186,-0.27393,0.436941,-0.056270940259740256,0.08360316878388857,1.9773454916033295,8.050166277793556,0.0,21.664312000000002,-6.083499,-4.263883,-5.688195096103897,0.39867650331867416,1.8841298945717981,2.90114368567197,0.0,2189.955112,-0.054872,0.105144,0.006064820779220779,0.026868455250119834,0.8189617020013319,1.285763200139467,0.015584415584415584,2.836413491848536,-0.207107,0.178302,-0.012911545454545455,0.08564767847285906,-0.25762810342228337,-0.3295118359259397,0.0025974025974025974,14.861926773311819,-0.042879,0.040644,-0.002368181818181818,0.014700475715912997,0.10145439050479685,0.2756611455047415,0.015584415584415584,1.5970167600962102,0.0691572443175934
S12,7.178772,8.29545,7.602232895486936,0.21933630336031926,0.9216487077567158,0.30981833401527803,0.0,3200.5400489999997,-0.387544,0.331561,0.02450487885985748,0.08861998502574835,-0.38575972108528744,3.980334326028779,0.0,10.316554,-6.404582,-5.216502,-6.061312672209026,0.2635222226280193,1.4283426013150935,1.1755064205822343,0.0,2551.812635,-0.072024,0.036422,-0.006019410926365795,0.019914598736432487,-0.7319993713205954,0.6514318463600524,0.0023752969121140144,2.9341519971751286,-0.134068,0.124125,0.005320736342042756,0.0533707749141556,0.07745916456213858,0.08884347405389148,0.004750593824228029,11.244500627276533,-0.058235,0.07562,-0.00048719239904988093,0.018679166607251673,0.6021795655030452,2.326658292908074,0.035629453681710214,1.842473223700858,0.07867281321139097
S12,7.358698,8.571326,7.811795783739838,0.24227571607704587,0.5448875970350519,-0.5249861418348982,0.0,4804.254406999999,-0.263752,0.375719,0.05861104878048781,0.09965551524836853,-0.0972564697762113,0.5437875132411496,0.0,36.045795,-6.219417,-4.796476,-5.786583790243903,0.2957198410680443,0.8105468871880693,-0.2839514516663235,0.0,3558.7490310000003,-0.081082,0.069177,-0.003735094308943089,0.024438687094572014,-0.13846711115211108,0.6292664201647122,0.014634146341463414,3.9785139664658566,-0.127826,0.142535,0.003912229268292681,0.04620571198330172,0.23029085913619915,1.562648953299771,0.0016260162601626016,11.956752878278872,-0.054448,0.046795,-0.0026278292682926827,0.01716523326297758,0.00029344747415237406,0.579157814755844,0.04715447154471545,2.6845184171495426,0.07905561152573504
S13,8.047565,9.152118,8.48621165258216,0.256243504179032,0.5521729660833178,-0.6520756592291801,0.0,3615.126164,-1.277444,-0.69231,-0.9618487699530516,0.10900189031446095,-0.12282146377068989,-0.46173136656816416,0.0,409.74757599999987,-5.248685,-3.633245,-4.583827046948357,0.402352292047241,0.7162956814149518,-0.6373222876329687,0.0,1952.7103220000001,-0.041558,0.047252,0.0017903512880562062,0.016524245904061804,-0.029496926695253535,-0.17144345385255644,0.00936768149882904,2.590938959095902,-0.148207,0.208474,0.0020164121779859528,0.08370181254362373,0.5923268988532483,-0.4024427446853265,0.00234192037470726,17.620633559828676,-0.045528,0.047428,-5.6454332552692596e-05,0.015228141044957398,0.1313160356010865,0.6721101907668312,0.00936768149882904,1.947173523426706,0.10445537402999772
S13,7.671248,9.148675,8.441217713178295,0.3310162934103116,0.2824696666520066,-0.8614521361573964,0.0,3266.7512549999997,-1.474135,-0.559237,-0.9763305813953488,0.1227513041262275,-0.522136164168759,1.436170638260399,0.0,377.839935,-5.613177,-3.637735,-4.664557754521964,0.5091331777687249,0.4638002655399301,-0.9566982012025678,0.0,1805.1838509999998,-0.076349,0.063524,-0.009074754521963824,0.021952010150363382,0.5398643648913173,1.3488975446092475,0.0,3.5119299999999996,-0.157363,0.254919,0.0022150904392764883,0.10194847971859225,0.6608193671927446,-0.5316386835637057,0.002583979328165375,23.15241574273069,-0.062342,0.047092,0.003971821705426357,0.015119584971883808,-0.5215548635304507,2.088949470238817,0.002583979328165375,1.724895906270197,0.10689003737831437
S14,7.885452,10.211765,8.630568109970673,0.31250597343777586,0.5523276471853534,2.1607463293371962,0.0,5886.047451,-1.129401,-0.416584,-0.7767492551319649,0.11242840764194775,0.27999107482021285,0.5377320450634788,0.0,529.742992,-5.070107,-3.324586,-4.375542203812317,0.3479201981735339,0.5524258066063856,-0.5048393691653166,0.0,2984.119783,-0.133684,0.139587,0.0005792712609970671,0.0463204221517087,0.06536335490243748,0.7907929911102634,0.007331378299120235,11.23229501514985,-0.144902,0.289397,0.004157489736070379,0.05934486249133253,1.5405011039016625,5.647540317273645,0.001466275659824047,11.975877827166585,-0.063151,0.067229,-0.0024789501466275657,0.022544172821052227,0.25106366187847473,0.5933083321919108,0.007331378299120235,4.830716421607916,0.09580033136064181
S14,8.239616,9.786649,8.881064216517856,0.25863079167886893,0.23629056721329944,0.16800281812379225,0.0,3978.7167690000006,-1.050515,-0.505648,-0.7414760602678572,0.10263466065586668,-0.02914238589123985,-0.20056241586402823,0.0,332.181275,-4.485123,-3.053949,-3.8713225424107143,0.3358524294094119,0.841315825215401,-0.1414677191085012,0.0,1734.352499,-0.076563,0.056998,-0.009985988839285713,0.02407709024320201,0.33617281661376414,0.5241687809409923,0.0,4.473723000000001,-0.113923,0.201819,-0.002642426339285718,0.05920827140991592,0.46919549888455997,0.3640694238235129,0.004464285714285714,12.44153586327356,-0.048838,0.031965,0.0005606473214285714,0.014716923724141033,-0.48308781584189014,0.2669710203258133,0.004464285714285714,1.6810945506887374,0.1007584185237056
S15,5.571264,8.807535,6.589801924657534,0.7901841580224678,1.3200582917673545,0.5227602634437845,0.0,2886.3332429999996,-0.988694,0.021256,-0.3461941324200913,0.13427964876122442,-0.8139278203831496,3.3667778942600037,0.0,151.63303000000002,-8.047415,-4.867578,-7.077505173515982,0.7904617226312853,1.4748135169631822,0.9446834254999255,0.0,3099.947266,-0.072582,0.201529,0.000656673515981736,0.044901670350411337,1.2885009760020754,2.8438079672386714,0.0136986301369863,6.177481294449599,-0.453001,0.683143,0.00871060045662101,0.22832857226045267,0.9938680207056629,1.5197009185128287,0.0045662100456621,47.801375188642005,-0.194663,0.119821,-0.001422611872146119,0.04097660927057707,-0.8460208011587945,3.7177622241661012,0.01598173515981735,5.530114133965961,0.09878842192018233
S15,6.069878,10.47372,7.226830776902888,0.7790986657102924,1.399979805930886,1.3880448236351546,0.0,2753.4225259999994,-1.312321,0.251926,-0.2556836719160105,0.1915259746511244,-1.4333573537875879,5.846060829808815,0.0,97.41547899999998,-7.342381,-3.83727,-6.4293348713910765,0.8839040011292109,1.351934390387399,0.5150142508067108,0.0,2449.5765859999997,-0.079414,0.099924,0.008899556430446192,0.03333392685956823,0.07878469973932327,0.29586273803100394,0.0026246719160104987,4.338383818686813,-0.436656,0.68667,-0.00047059842519685784,0.19986171160752206,0.7196554988572921,1.4013055385254214,0.0026246719160104987,33.60010581146762,-0.103523,0.141185,-0.003108167979002625,0.033207207380930574,0.8104180237717207,2.7808057381649487,0.05511811023622047,3.0926623305195036,0.11494078937669527
S16,7.645351,8.766969,8.047956944289693,0.3086206192589339,0.847025295806849,-0.4713884934275723,0.0,2889.2165429999995,-0.65893,-0.27872,-0.39813115598885795,0.06585226676698305,-0.9968915323254414,1.3348088254825097,0.0,142.929085,-5.924081,-4.322861,-5.405936846796657,0.45906725193796294,0.850188075706052,-0.5941124039700991,0.0,1940.7313279999996,-0.031131,0.067792,0.004122813370473538,0.021507643398310076,0.9922460181479138,0.5403809519970229,0.002785515320334262,3.241859689406242,-0.150705,0.189273,-0.004546242339832866,0.10087921957012742,0.3492093466172476,-1.0739825694578835,0.002785515320334262,20.87755872696886,-0.034747,0.020074,-0.004035610027855153,0.008589142890980849,0.07073455880680457,1.3092813502380123,0.0,1.4487839999999998,0.07834518491270581
S16,7.899972,8.966055,8.215360788944723,0.26990656256101286,1.1936239715140509,0.3320524221208361,0.0,3269.713594,-0.694107,-0.310155,-0.44275740703517585,0.07631749646806953,-0.9569828603884396,0.479660056201729,0.0,176.217448,-5.594017,-3.870352,-5.143312329145728,0.45280871337090484,1.2900327328100178,0.6174033727160655,0.0,2047.038307,-0.032766,0.068665,0.0022296256281407042,0.021350798243043752,0.7709231913494401,0.10702308006754535,0.002512562814070352,3.1311167436781275,-0.176351,0.188483,-0.008630896984924625,0.08650984441881279,0.29535867496219376,-0.5264315228529277,0.002512562814070352,18.68826845697691,-0.031189,0.015757,-0.005352469849246231,0.010309398362773803,-0.16931449127854,-0.6849197678164285,0.0,2.130283,0.08855101123562259
S17,7.348219,8.827443,7.89306525210084,0.27809727360186437,0.9465313909108735,0.848963396742251,0.0,2817.8242949999994,-0.338147,0.410297,0.05554414005602241,0.14940758671929516,-0.21361839632915308,-0.14661798080892208,0.0,19.829258000000003,-6.335575,-4.662055,-5.640604742296919,0.3397054462334033,0.764673108756744,-0.09341292976582105,0.0,2013.6958929999998,-0.08372,0.060209,-0.008160089635854342,0.02546710898301213,-0.031809534135931725,-0.2051019467074915,0.0056022408963585435,3.5733430908145194,-0.22363,0.264045,0.00405373389355742,0.09957692817615542,0.45806485040812034,-0.09387292465427022,0.0028011204481792717,12.586135939533728,-0.063749,0.077243,0.0018403305322128838,0.027068919196752743,0.21568713883019944,-0.039824475609483656,0.0056022408963585435,3.8479796858753734,0.08583299492526875
