,timestamp,subject,excercise,datatype,X,Y,Z
1358,13.58,test_calibration,cal1,vicon,0.223188,0.33893799999999996,0.0874535
1359,13.59,test_calibration,cal1,vicon,0.222531,0.336659,0.0797079
1360,13.6,test_calibration,cal1,vicon,0.221864,0.33451299999999995,0.0716764
1361,13.61,test_calibration,cal1,vicon,0.221056,0.332202,0.0631631
1362,13.62,test_calibration,cal1,vicon,0.220213,0.329231,0.0544526
1363,13.63,test_calibration,cal1,vicon,0.218982,0.32605700000000004,0.045158000000000004
1364,13.64,test_calibration,cal1,vicon,0.217685,0.321801,0.035549199999999996
1365,13.65,test_calibration,cal1,vicon,0.216532,0.316742,0.0254529
1366,13.66,test_calibration,cal1,vicon,0.21514,0.31043200000000004,0.0151411
1367,13.67,test_calibration,cal1,vicon,0.214149,0.302768,0.00484544
1368,13.68,test_calibration,cal1,vicon,0.213612,0.29312,-0.00612926
1369,13.69,test_calibration,cal1,vicon,0.212894,0.290933,-0.0102394
1370,13.7,test_calibration,cal1,vicon,0.212949,0.290872,-0.00990284
1371,13.71,test_calibration,cal1,vicon,0.213164,0.29150400000000004,-0.00899046
1372,13.72,test_calibration,cal1,vicon,0.213568,0.291325,-0.00772779
1373,13.73,test_calibration,cal1,vicon,0.213673,0.291967,-0.0061357
1374,13.74,test_calibration,cal1,vicon,0.213645,0.29233600000000004,-0.00519484
1375,13.75,test_calibration,cal1,vicon,0.214916,0.292673,-0.00425072
1376,13.76,test_calibration,cal1,vicon,0.217919,0.293813,-0.00362992
1377,13.77,test_calibration,cal1,vicon,0.221649,0.29556099999999996,-0.0029173800000000002
1378,13.78,test_calibration,cal1,vicon,0.226382,0.29644600000000004,-0.0024407
1379,13.79,test_calibration,cal1,vicon,0.23078700000000002,0.296431,-0.00119717
1380,13.8,test_calibration,cal1,vicon,0.235754,0.295054,0.000385785
1381,13.81,test_calibration,cal1,vicon,0.239875,0.293723,0.00240107
1382,13.82,test_calibration,cal1,vicon,0.24331,0.29235099999999997,0.004992910000000001
1383,13.83,test_calibration,cal1,vicon,0.24596600000000002,0.291259,0.00826754
1384,13.84,test_calibration,cal1,vicon,0.246983,0.291539,0.0120632
1385,13.85,test_calibration,cal1,vicon,0.247535,0.292627,0.0163793
1386,13.86,test_calibration,cal1,vicon,0.247332,0.29479700000000003,0.0213205
1387,13.87,test_calibration,cal1,vicon,0.24735300000000002,0.297743,0.0264384
1388,13.88,test_calibration,cal1,vicon,0.247117,0.302133,0.0319485
1389,13.89,test_calibration,cal1,vicon,0.247035,0.307195,0.0380625
1390,13.9,test_calibration,cal1,vicon,0.247483,0.312824,0.0440522
1391,13.91,test_calibration,cal1,vicon,0.247317,0.318719,0.0508448
1392,13.92,test_calibration,cal1,vicon,0.247698,0.324159,0.0574099
1393,13.93,test_calibration,cal1,vicon,0.247178,0.329292,0.0641786
1394,13.94,test_calibration,cal1,vicon,0.246689,0.33377300000000004,0.0712907
1395,13.95,test_calibration,cal1,vicon,0.245908,0.338343,0.0778456
1396,13.96,test_calibration,cal1,vicon,0.24520599999999998,0.3421,0.0847679
1397,13.97,test_calibration,cal1,vicon,0.24400899999999998,0.346169,0.0915083
1398,13.98,test_calibration,cal1,vicon,0.243191,0.34977600000000003,0.09804449999999999
1399,13.99,test_calibration,cal1,vicon,0.241975,0.353222,0.104817
1400,14.0,test_calibration,cal1,vicon,0.241401,0.356422,0.111124
1401,14.01,test_calibration,cal1,vicon,0.240425,0.359643,0.11740600000000001
1402,14.02,test_calibration,cal1,vicon,0.239952,0.36258100000000004,0.123418
1403,14.03,test_calibration,cal1,vicon,0.239565,0.36519799999999997,0.129278
1404,14.04,test_calibration,cal1,vicon,0.23904499999999998,0.36781200000000003,0.134911
1405,14.05,test_calibration,cal1,vicon,0.238792,0.37011700000000003,0.140321
1406,14.06,test_calibration,cal1,vicon,0.238643,0.371815,0.14556
1407,14.07,test_calibration,cal1,vicon,0.23846799999999999,0.37341599999999997,0.150447
1408,14.08,test_calibration,cal1,vicon,0.238339,0.374635,0.154859
1409,14.09,test_calibration,cal1,vicon,0.238217,0.375261,0.158888
1410,14.1,test_calibration,cal1,vicon,0.23790199999999997,0.375844,0.162614
1411,14.11,test_calibration,cal1,vicon,0.237426,0.376337,0.16619399999999998
1412,14.12,test_calibration,cal1,vicon,0.23690199999999997,0.377304,0.16923
1413,14.13,test_calibration,cal1,vicon,0.23669800000000002,0.379199,0.173245
1414,14.14,test_calibration,cal1,vicon,0.236493,0.38043299999999997,0.175611
1415,14.15,test_calibration,cal1,vicon,0.23640899999999998,0.381527,0.17818199999999998
1416,14.16,test_calibration,cal1,vicon,0.236547,0.382464,0.179718
1417,14.17,test_calibration,cal1,vicon,0.236557,0.383242,0.181067
1418,14.18,test_calibration,cal1,vicon,0.23666399999999999,0.383493,0.181768
1419,14.19,test_calibration,cal1,vicon,0.236567,0.38338099999999997,0.181771
1420,14.2,test_calibration,cal1,vicon,0.236103,0.382919,0.181672
1421,14.21,test_calibration,cal1,vicon,0.235601,0.382274,0.180958
1422,14.22,test_calibration,cal1,vicon,0.23548,0.381498,0.17971
1423,14.23,test_calibration,cal1,vicon,0.235095,0.380699,0.178257
1424,14.24,test_calibration,cal1,vicon,0.234859,0.379699,0.176457
1425,14.25,test_calibration,cal1,vicon,0.234512,0.378876,0.17369800000000002
1426,14.26,test_calibration,cal1,vicon,0.234291,0.377521,0.170798
1427,14.27,test_calibration,cal1,vicon,0.233824,0.375969,0.16706800000000002
1428,14.28,test_calibration,cal1,vicon,0.233375,0.373174,0.16227799999999998
1429,14.29,test_calibration,cal1,vicon,0.232805,0.371276,0.157885
1430,14.3,test_calibration,cal1,vicon,0.232323,0.368778,0.15315199999999998
1431,14.31,test_calibration,cal1,vicon,0.231789,0.366073,0.147881
1432,14.32,test_calibration,cal1,vicon,0.231078,0.363119,0.142647
1433,14.33,test_calibration,cal1,vicon,0.23058099999999998,0.36019,0.137048
1434,14.34,test_calibration,cal1,vicon,0.229847,0.35710000000000003,0.131114
1435,14.35,test_calibration,cal1,vicon,0.229166,0.353891,0.124965
1436,14.36,test_calibration,cal1,vicon,0.228128,0.350614,0.118658
1437,14.37,test_calibration,cal1,vicon,0.22697900000000001,0.34697100000000003,0.112298
1438,14.38,test_calibration,cal1,vicon,0.226015,0.343189,0.105468
1439,14.39,test_calibration,cal1,vicon,0.22478299999999998,0.33942700000000003,0.0989221
1440,14.4,test_calibration,cal1,vicon,0.223986,0.335681,0.0917659
1441,14.41,test_calibration,cal1,vicon,0.223084,0.332115,0.0849079
1442,14.42,test_calibration,cal1,vicon,0.222349,0.328698,0.0780223
1443,14.43,test_calibration,cal1,vicon,0.221841,0.325558,0.0707999
1444,14.44,test_calibration,cal1,vicon,0.22140600000000002,0.322357,0.0636027
1445,14.45,test_calibration,cal1,vicon,0.221143,0.318992,0.0563371
1446,14.46,test_calibration,cal1,vicon,0.221609,0.315233,0.0487353
1447,14.47,test_calibration,cal1,vicon,0.222023,0.311198,0.041125999999999996
1448,14.48,test_calibration,cal1,vicon,0.222227,0.306899,0.033400599999999996
1449,14.49,test_calibration,cal1,vicon,0.22259299999999999,0.302141,0.0252079
1450,14.5,test_calibration,cal1,vicon,0.22234,0.29749400000000004,0.0167621
1451,14.51,test_calibration,cal1,vicon,0.221943,0.29217000000000004,0.00838941
1452,14.52,test_calibration,cal1,vicon,0.221172,0.286614,-0.000611877
1453,14.53,test_calibration,cal1,vicon,0.220312,0.281262,-0.00941461
1454,14.54,test_calibration,cal1,vicon,0.220277,0.281646,-0.0101192
1455,14.55,test_calibration,cal1,vicon,0.220172,0.281574,-0.0100625
1456,14.56,test_calibration,cal1,vicon,0.22063999999999998,0.281494,-0.00930019
1457,14.57,test_calibration,cal1,vicon,0.220309,0.28251600000000004,-0.0083937
1458,14.58,test_calibration,cal1,vicon,0.220252,0.282361,-0.0077748999999999995
1459,14.59,test_calibration,cal1,vicon,0.220466,0.282678,-0.008135529999999998
1460,14.6,test_calibration,cal1,vicon,0.22071700000000002,0.282421,-0.00819995
1461,14.61,test_calibration,cal1,vicon,0.220751,0.282412,-0.0083711
1462,14.62,test_calibration,cal1,vicon,0.220798,0.282355,-0.00849154
1463,14.63,test_calibration,cal1,vicon,0.220887,0.282325,-0.00837977
1464,14.64,test_calibration,cal1,vicon,0.221226,0.282429,-0.0077884700000000005
1465,14.65,test_calibration,cal1,vicon,0.22134299999999998,0.282481,-0.006324740000000001
1466,14.66,test_calibration,cal1,vicon,0.221857,0.282906,-0.00443759
1467,14.67,test_calibration,cal1,vicon,0.22342099999999998,0.283806,-0.00227033
1468,14.68,test_calibration,cal1,vicon,0.225103,0.284719,0.00037858399999999995
1469,14.69,test_calibration,cal1,vicon,0.225776,0.28582799999999997,0.00422022
1470,14.7,test_calibration,cal1,vicon,0.226496,0.287076,0.008118779999999999
1471,14.71,test_calibration,cal1,vicon,0.226666,0.28863,0.0123853
1472,14.72,test_calibration,cal1,vicon,0.22636099999999998,0.290397,0.0171969
1473,14.73,test_calibration,cal1,vicon,0.225843,0.292411,0.0225749
1474,14.74,test_calibration,cal1,vicon,0.22528499999999999,0.295,0.027930299999999998
1475,14.75,test_calibration,cal1,vicon,0.225036,0.297681,0.033776600000000004
1476,14.76,test_calibration,cal1,vicon,0.224845,0.300635,0.040027599999999997
1477,14.77,test_calibration,cal1,vicon,0.22465700000000002,0.303853,0.0464467
1478,14.78,test_calibration,cal1,vicon,0.224576,0.307589,0.0527887
1479,14.79,test_calibration,cal1,vicon,0.225018,0.311411,0.0591131
1480,14.8,test_calibration,cal1,vicon,0.22513399999999997,0.315336,0.0657491
1481,14.81,test_calibration,cal1,vicon,0.225605,0.31929700000000005,0.0721289
1482,14.82,test_calibration,cal1,vicon,0.225656,0.32325,0.07831489999999999
1483,14.83,test_calibration,cal1,vicon,0.226053,0.326629,0.08479439999999999
1484,14.84,test_calibration,cal1,vicon,0.226576,0.32994,0.09083100000000001
1485,14.85,test_calibration,cal1,vicon,0.22698400000000002,0.33285000000000003,0.0968347
1486,14.86,test_calibration,cal1,vicon,0.22731,0.335803,0.10278
1487,14.87,test_calibration,cal1,vicon,0.228055,0.33852,0.10848000000000001
1488,14.88,test_calibration,cal1,vicon,0.22873,0.341523,0.11393600000000001
1489,14.89,test_calibration,cal1,vicon,0.229506,0.34426100000000004,0.119358
1490,14.9,test_calibration,cal1,vicon,0.23055199999999998,0.34685000000000005,0.124364
1491,14.91,test_calibration,cal1,vicon,0.231375,0.349011,0.129083
1492,14.92,test_calibration,cal1,vicon,0.232118,0.350918,0.133464
1493,14.93,test_calibration,cal1,vicon,0.232652,0.352299,0.137549
1494,14.94,test_calibration,cal1,vicon,0.23278100000000002,0.35325,0.141441
1495,14.95,test_calibration,cal1,vicon,0.23271799999999998,0.353997,0.144904
1496,14.96,test_calibration,cal1,vicon,0.232725,0.354481,0.148096
1497,14.97,test_calibration,cal1,vicon,0.232505,0.355311,0.15084299999999998
1498,14.98,test_calibration,cal1,vicon,0.23233600000000001,0.35602999999999996,0.153564
1499,14.99,test_calibration,cal1,vicon,0.232369,0.35682600000000003,0.15601900000000002
1500,15.0,test_calibration,cal1,vicon,0.232147,0.35765199999999997,0.158108
1501,15.01,test_calibration,cal1,vicon,0.232127,0.358093,0.159739
1502,15.02,test_calibration,cal1,vicon,0.231881,0.35845299999999997,0.160993
1503,15.03,test_calibration,cal1,vicon,0.231676,0.358264,0.161906
1504,15.04,test_calibration,cal1,vicon,0.231233,0.35784699999999997,0.162721
1505,15.05,test_calibration,cal1,vicon,0.230825,0.357481,0.16282
1506,15.06,test_calibration,cal1,vicon,0.23049899999999998,0.357105,0.162626
1507,15.07,test_calibration,cal1,vicon,0.23021799999999998,0.356631,0.162192
1508,15.08,test_calibration,cal1,vicon,0.23013999999999998,0.356088,0.161466
1509,15.09,test_calibration,cal1,vicon,0.23018799999999998,0.355495,0.16041
1510,15.1,test_calibration,cal1,vicon,0.230403,0.354792,0.158649
1511,15.11,test_calibration,cal1,vicon,0.230447,0.353969,0.156755
1512,15.12,test_calibration,cal1,vicon,0.23038399999999998,0.3528,0.15454400000000001
1513,15.13,test_calibration,cal1,vicon,0.230399,0.351577,0.151744
1514,15.14,test_calibration,cal1,vicon,0.2302,0.350055,0.148612
1515,15.15,test_calibration,cal1,vicon,0.229847,0.348352,0.14535800000000001
1516,15.16,test_calibration,cal1,vicon,0.229618,0.346447,0.141373
1517,15.17,test_calibration,cal1,vicon,0.229131,0.344138,0.13753800000000002
1518,15.18,test_calibration,cal1,vicon,0.22864500000000001,0.34193,0.133116
1519,15.19,test_calibration,cal1,vicon,0.22783799999999998,0.33915300000000004,0.12886799999999998
1520,15.2,test_calibration,cal1,vicon,0.226986,0.336264,0.124263
1521,15.21,test_calibration,cal1,vicon,0.22590000000000002,0.33326100000000003,0.11929600000000001
1522,15.22,test_calibration,cal1,vicon,0.224412,0.330161,0.114482
1523,15.23,test_calibration,cal1,vicon,0.222904,0.327238,0.109281
1524,15.24,test_calibration,cal1,vicon,0.22116999999999998,0.324428,0.10392799999999999
1525,15.25,test_calibration,cal1,vicon,0.219394,0.321896,0.09863630000000001
1526,15.26,test_calibration,cal1,vicon,0.217705,0.31965,0.092771
1527,15.27,test_calibration,cal1,vicon,0.215772,0.317978,0.08663979999999999
1528,15.28,test_calibration,cal1,vicon,0.214171,0.316327,0.0802052
1529,15.29,test_calibration,cal1,vicon,0.212036,0.314932,0.07350190000000001
1530,15.3,test_calibration,cal1,vicon,0.210464,0.313025,0.0661053
1531,15.31,test_calibration,cal1,vicon,0.208541,0.311095,0.0579212
1532,15.32,test_calibration,cal1,vicon,0.20626,0.308165,0.0497669
1533,15.33,test_calibration,cal1,vicon,0.203852,0.304525,0.040766800000000006
1534,15.34,test_calibration,cal1,vicon,0.201222,0.29975999999999997,0.0313752
1535,15.35,test_calibration,cal1,vicon,0.198433,0.29455200000000004,0.0212104
1536,15.36,test_calibration,cal1,vicon,0.195928,0.28824900000000003,0.0107934
1537,15.37,test_calibration,cal1,vicon,0.193582,0.28096899999999997,-0.000201997
1538,15.38,test_calibration,cal1,vicon,0.191677,0.274639,-0.0106674
1539,15.39,test_calibration,cal1,vicon,0.191202,0.275074,-0.010754699999999999
1540,15.4,test_calibration,cal1,vicon,0.19128399999999998,0.27512000000000003,-0.010424899999999999
1541,15.41,test_calibration,cal1,vicon,0.192076,0.275172,-0.008481490000000001
1542,15.42,test_calibration,cal1,vicon,0.191537,0.27619499999999997,-0.00635143
1543,15.43,test_calibration,cal1,vicon,0.192115,0.276688,-0.0043522100000000005
1544,15.44,test_calibration,cal1,vicon,0.19315100000000002,0.277851,-0.00306255
1545,15.45,test_calibration,cal1,vicon,0.195329,0.27845299999999995,-0.00151965
1546,15.46,test_calibration,cal1,vicon,0.197795,0.27954,-0.000702418
1547,15.47,test_calibration,cal1,vicon,0.201463,0.280482,0.000867934
1548,15.48,test_calibration,cal1,vicon,0.205422,0.280764,0.0022578900000000002
1549,15.49,test_calibration,cal1,vicon,0.209513,0.280335,0.00397442
1550,15.5,test_calibration,cal1,vicon,0.213401,0.279108,0.00587778
1551,15.51,test_calibration,cal1,vicon,0.216538,0.277165,0.00889449
1552,15.52,test_calibration,cal1,vicon,0.218553,0.27505799999999997,0.0125449
1553,15.53,test_calibration,cal1,vicon,0.219785,0.273663,0.0160343
1554,15.54,test_calibration,cal1,vicon,0.220001,0.27314299999999997,0.020345600000000002
1555,15.55,test_calibration,cal1,vicon,0.219421,0.273767,0.0250229
1556,15.56,test_calibration,cal1,vicon,0.217806,0.275517,0.0298891
1557,15.57,test_calibration,cal1,vicon,0.215655,0.277517,0.0356986
1558,15.58,test_calibration,cal1,vicon,0.213374,0.28019499999999997,0.0418915
1559,15.59,test_calibration,cal1,vicon,0.21096600000000001,0.283218,0.0484616
1560,15.6,test_calibration,cal1,vicon,0.208884,0.286306,0.055492400000000004
1561,15.61,test_calibration,cal1,vicon,0.20688399999999998,0.28952100000000003,0.0629044
1562,15.62,test_calibration,cal1,vicon,0.205114,0.292569,0.0707673
1563,15.63,test_calibration,cal1,vicon,0.203685,0.294922,0.0789212
1564,15.64,test_calibration,cal1,vicon,0.202262,0.29740300000000003,0.08671179999999999
1565,15.65,test_calibration,cal1,vicon,0.20071899999999998,0.299177,0.0952548
1566,15.66,test_calibration,cal1,vicon,0.199382,0.300937,0.103405
1567,15.67,test_calibration,cal1,vicon,0.198012,0.302481,0.11153199999999999
1568,15.68,test_calibration,cal1,vicon,0.19655099999999998,0.30370199999999997,0.120029
1569,15.69,test_calibration,cal1,vicon,0.195374,0.30506599999999995,0.127923
1570,15.7,test_calibration,cal1,vicon,0.192799,0.30640300000000004,0.137314
1571,15.71,test_calibration,cal1,vicon,0.190744,0.307537,0.145784
1572,15.72,test_calibration,cal1,vicon,0.18926300000000001,0.308153,0.153806
1573,15.73,test_calibration,cal1,vicon,0.186827,0.309,0.162614
1574,15.74,test_calibration,cal1,vicon,0.184773,0.309145,0.170712
1575,15.75,test_calibration,cal1,vicon,0.182006,0.30938,0.17925200000000002
1576,15.76,test_calibration,cal1,vicon,0.178773,0.309367,0.187905
1577,15.77,test_calibration,cal1,vicon,0.175903,0.30898200000000003,0.196064
1578,15.78,test_calibration,cal1,vicon,0.172924,0.308348,0.20405099999999998
1579,15.79,test_calibration,cal1,vicon,0.169296,0.30778,0.21215799999999999
1580,15.8,test_calibration,cal1,vicon,0.165334,0.306338,0.219749
1581,15.81,test_calibration,cal1,vicon,0.161486,0.305508,0.228408
1582,15.82,test_calibration,cal1,vicon,0.157472,0.303935,0.23607499999999998
1583,15.83,test_calibration,cal1,vicon,0.1535,0.301046,0.24294200000000002
1584,15.84,test_calibration,cal1,vicon,0.14929599999999998,0.298363,0.250549
1585,15.85,test_calibration,cal1,vicon,0.14488399999999999,0.295104,0.257545
1586,15.86,test_calibration,cal1,vicon,0.14061600000000002,0.291888,0.26490800000000003
1587,15.87,test_calibration,cal1,vicon,0.136127,0.287496,0.27084600000000003
1588,15.88,test_calibration,cal1,vicon,0.131759,0.282857,0.27756200000000003
1589,15.89,test_calibration,cal1,vicon,0.127313,0.277521,0.283846
1590,15.9,test_calibration,cal1,vicon,0.123609,0.272049,0.28958999999999996
1591,15.91,test_calibration,cal1,vicon,0.119504,0.26510199999999995,0.29480599999999996
1592,15.92,test_calibration,cal1,vicon,0.116216,0.25810500000000003,0.299896
1593,15.93,test_calibration,cal1,vicon,0.112842,0.25055299999999997,0.304884
1594,15.94,test_calibration,cal1,vicon,0.10914700000000001,0.242054,0.30898200000000003
1595,15.95,test_calibration,cal1,vicon,0.105437,0.233627,0.313236
1596,15.96,test_calibration,cal1,vicon,0.101325,0.22512700000000002,0.317654
1597,15.97,test_calibration,cal1,vicon,0.0971752,0.216731,0.321835
1598,15.98,test_calibration,cal1,vicon,0.09267600000000001,0.207696,0.32539999999999997
1599,15.99,test_calibration,cal1,vicon,0.0880891,0.19872,0.32864699999999997
1600,16.0,test_calibration,cal1,vicon,0.083248,0.189849,0.33191000000000004
1601,16.01,test_calibration,cal1,vicon,0.0777084,0.180858,0.33499599999999996
1602,16.02,test_calibration,cal1,vicon,0.0718355,0.171798,0.337966
1603,16.03,test_calibration,cal1,vicon,0.0657168,0.16228399999999998,0.340579
1604,16.04,test_calibration,cal1,vicon,0.0594443,0.152979,0.343211
1605,16.05,test_calibration,cal1,vicon,0.0527514,0.14286000000000001,0.34513499999999997
1606,16.06,test_calibration,cal1,vicon,0.0453647,0.13293100000000002,0.346884
1607,16.07,test_calibration,cal1,vicon,0.0386078,0.12324299999999999,0.348879
1608,16.08,test_calibration,cal1,vicon,0.030829899999999997,0.112985,0.350798
1609,16.09,test_calibration,cal1,vicon,0.0232167,0.103147,0.351543
1610,16.1,test_calibration,cal1,vicon,0.0154502,0.0930429,0.352904
1611,16.11,test_calibration,cal1,vicon,0.00715237,0.0825162,0.35413799999999995
1612,16.12,test_calibration,cal1,vicon,-0.000828132,0.0719483,0.354691
1613,16.13,test_calibration,cal1,vicon,-0.00920612,0.0609837,0.35481999999999997
1614,16.14,test_calibration,cal1,vicon,-0.0178557,0.049448700000000005,0.355576
1615,16.15,test_calibration,cal1,vicon,-0.026541000000000002,0.038286099999999997,0.356264
1616,16.16,test_calibration,cal1,vicon,-0.035378900000000005,0.0257712,0.355348
1617,16.17,test_calibration,cal1,vicon,-0.0445333,0.013294,0.35591300000000003
1618,16.18,test_calibration,cal1,vicon,-0.053015099999999996,0.000296704,0.355243
1619,16.19,test_calibration,cal1,vicon,-0.0618682,-0.012072699999999999,0.355104
1620,16.2,test_calibration,cal1,vicon,-0.07054640000000001,-0.025624400000000002,0.353982
1621,16.21,test_calibration,cal1,vicon,-0.0796362,-0.0387003,0.353572
1622,16.22,test_calibration,cal1,vicon,-0.08796,-0.052021500000000005,0.35218900000000003
1623,16.23,test_calibration,cal1,vicon,-0.09773130000000001,-0.0648883,0.351982
1624,16.24,test_calibration,cal1,vicon,-0.107553,-0.0779256,0.351206
1625,16.25,test_calibration,cal1,vicon,-0.117085,-0.0912302,0.350207
1626,16.26,test_calibration,cal1,vicon,-0.126449,-0.104646,0.34911200000000003
1627,16.27,test_calibration,cal1,vicon,-0.13577,-0.118185,0.347845
1628,16.28,test_calibration,cal1,vicon,-0.145461,-0.13206800000000002,0.34677800000000003
1629,16.29,test_calibration,cal1,vicon,-0.155097,-0.146437,0.345808
1630,16.3,test_calibration,cal1,vicon,-0.164776,-0.16103800000000001,0.34459300000000004
1631,16.31,test_calibration,cal1,vicon,-0.174571,-0.175981,0.34362099999999995
1632,16.32,test_calibration,cal1,vicon,-0.183705,-0.191298,0.342118
1633,16.33,test_calibration,cal1,vicon,-0.193508,-0.206548,0.340961
1634,16.34,test_calibration,cal1,vicon,-0.203042,-0.22207,0.339955
1635,16.35,test_calibration,cal1,vicon,-0.212468,-0.237529,0.33854700000000004
1636,16.36,test_calibration,cal1,vicon,-0.221588,-0.252904,0.33690699999999996
1637,16.37,test_calibration,cal1,vicon,-0.23161,-0.26839999999999997,0.33649599999999996
1638,16.38,test_calibration,cal1,vicon,-0.241241,-0.283666,0.33521100000000004
1639,16.39,test_calibration,cal1,vicon,-0.249419,-0.29958300000000004,0.33357299999999995
